TERM,SCHOOL,DEPARTMENT,SUBJ,COURSE,SECTION,CRN,TITLE,TYPE,CREDITS,INSTRUCTOR.NAME.S.,SECT.MAX,SECT.ENRL,UG.SECT.ENRL,UP.SECT.ENRL,GR.SECT.ENRL,VS.SECT.ENRL,VU.SECT.ENRL,VG.SECT.ENRL,XLST.GROUP,XLST.MAX,XLST.ENRL,TTL.ENRL,TTL.SEATS.AVAIL,XLST.WITH,XLST.CRN,XLST.LEAD.DEPT,HAS_SYLLABUS,TERM_num
25_2,School of Humanities and Arts,"Modern Classic Lang, Lit, Cult",SPAN,375,1,15063,THE SPANISH CIVIL WAR,LEC,3,"Linhard, Tabea",25,6,6,0,0,0,0,0,,,NA,6,19,,,,Y,9
21_2,School of Humanities and Arts,Art History,HART,377,1,14793,MEDIEVAL MANUSCRIPTS,SEM,3,"Boxer, Carly",16,1,1,0,0,0,0,0,11,16,4,4,12,"MDEM 377 001, HART 577 001","14792, 14794",Art History,Y,1
21_2,School of Humanities and Arts,Medieval/Early Modern Studies,MDEM,377,1,14792,MEDIEVAL MANUSCRIPTS,SEM,3,"Boxer, Carly",16,1,1,0,0,0,0,0,11,16,4,4,12,"HART 377 001, HART 577 001","14793, 14794",Art History,Y,1
22_1,School of Humanities and Arts,Asian Studies,ASIA,377,1,24274,CHINESE POLITICS,SEM,3,"Lewis, Steven W.",15,4,4,0,0,0,0,0,C8,15,14,14,1,POLI 377 001,24350,Asian Studies,Y,2
22_1,School of Humanities and Arts,English and Creative Writing,ENGL,377,1,22062,WRITING ON ART,SEM,3,"Snow, Edward A.",20,5,4,0,0,0,1,0,,,NA,5,15,,,,Y,2
23_1,School of Humanities and Arts,English and Creative Writing,ENGL,377,1,21562,WRITING ON ART,SEM,3,"Snow, Edward A.",20,7,7,0,0,0,0,0,,,NA,7,13,,,,Y,4
24_1,School of Humanities and Arts,Art,ARTS,377,1,24931,ART / PRACTICE,STU,3,"Hewitt, Leslie",10,10,10,0,0,0,0,0,,,NA,10,0,,,,Y,6
24_1,School of Humanities and Arts,Asian Studies,ASIA,377,1,24959,CHINESE POLITICS,SEM,3,"Lewis, Steven W.",22,8,8,0,0,0,0,0,F6,22,18,18,4,POLI 377 001,24960,Asian Studies,Y,6
24_1,School of Humanities and Arts,Art History,HART,377,1,24954,MEDIEVAL MANUSCRIPTS,SEM,3,"Gallant, Denva",11,3,3,0,0,0,0,0,1,15,6,6,9,"HART 577 001, MDEM 377 001","24955, 24956",Art History,Y,6
24_1,School of Humanities and Arts,Medieval/Early Modern Studies,MDEM,377,1,24956,MEDIEVAL MANUSCRIPTS,SEM,3,"Gallant, Denva",11,2,2,0,0,0,0,0,1,15,6,6,9,"HART 377 001, HART 577 001","24954, 24955",Art History,Y,6
25_1,School of Humanities and Arts,Asian Studies,ASIA,377,1,24959,CHINESE POLITICS,SEM,3,"Lewis, Steven W.",22,6,6,0,0,0,0,0,F6,22,7,7,15,POLI 377 001,24960,Asian Studies,Y,8
21_2,School of Humanities and Arts,Asian Studies,ASIA,378,1,13355,CROSS-CULTURAL ASIAN MUSIC,SEM,3,"Chen, Shih-Hui",7,8,7,0,1,0,0,0,D1,14,16,16,-2,MUSI 378 001,13343,Music,Y,1
21_2,School of Humanities and Arts,Religion,RELI,378,1,14346,BUDDHIST ART AND LITERATURE,LEC,3,"Foote, Learned M.",30,6,6,0,0,0,0,0,,,NA,6,24,,,,Y,1
22_2,School of Humanities and Arts,"Modern Classic Lang, Lit, Cult",LALX,378,1,14050,LATIN AM. POLITICAL THOUGHT,LEC,3,"Esch, Sophie",25,15,15,0,0,0,0,0,,,NA,15,10,,,,Y,3
22_2,School of Humanities and Arts,Religion,RELI,378,1,14412,BUDDHIST ART AND LITERATURE,LEC,3,"Klein, Anne C.",15,2,2,0,0,0,0,0,3Y,15,3,3,12,RELI 578 001,14603,Religion,Y,3
23_1,School of Humanities and Arts,Asian Studies,ASIA,378,1,24050,CROSS-CULTURAL ASIAN MUSIC,SEM,3,"Chen, Shih-Hui",15,8,8,0,0,0,0,0,A2,15,18,18,-3,MUSI 378 001,23939,Music,Y,4
23_2,School of Humanities and Arts,Asian Studies,ASIA,378,1,15486,CROSS-CULTURAL ASIAN MUSIC,SEM,3,"Chen, Shih-Hui",14,6,6,0,0,0,0,0,A2,14,14,14,0,MUSI 378 001,15131,Music,Y,5
24_1,School of Humanities and Arts,History,HIST,378,1,25164,MODERN ARAB HISTORY,LEC,3,"Takriti, Abdel Razzaq",25,22,22,0,0,0,0,0,,,NA,22,3,,,,N,6
24_2,School of Humanities and Arts,Asian Studies,ASIA,378,1,15486,CROSS-CULTURAL ASIAN MUSIC,SEM,3,"Chen, Shih-Hui",14,7,7,0,0,0,0,0,A2,14,11,11,3,MUSI 378 001,15131,Music,Y,7
24_2,School of Humanities and Arts,"Modern Classic Lang, Lit, Cult",LALX,378,1,16689,LATIN AM. POLITICAL THOUGHT,LEC,3,"Esch, Sophie",30,10,10,0,0,0,0,0,,,NA,10,20,,,,Y,7
25_1,School of Humanities and Arts,Art,ARTS,378,1,26144,EXHIBITION DESIGN,SEM,3,"Sperandio, Christopher J.",10,9,9,0,0,0,0,0,,,NA,9,1,,,,Y,8
25_1,School of Humanities and Arts,Asian Studies,ASIA,378,1,26728,CROSS-CULTURAL ASIAN MUSIC,SEM,3,"Chen, Shih-Hui",14,9,9,0,0,0,0,0,E9,14,15,15,-1,MUSI 378 001,26422,Music,Y,8
25_1,School of Humanities and Arts,English and Creative Writing,ENGL,378,1,26601,POLITICS OF REPRODUCTION,SEM,3,"Thomsen, Carly A.",20,12,12,0,0,0,0,0,G1,20,15,15,5,MDHM 378 001,26750,English and Creative Writing,Y,8
25_1,School of Humanities and Arts,History,HIST,378,1,25164,MODERN ARAB HISTORY,LEC,3,"Takriti, Abdel Razzaq",25,14,14,0,0,0,0,0,,,NA,14,11,,,,N,8
25_1,School of Humanities and Arts,"Modern Classic Lang, Lit, Cult",LALX,378,1,26129,LATIN AM. POLITICAL THOUGHT,LEC,3,"Duno-Gottberg, Luis",25,8,8,0,0,0,0,0,,,NA,8,17,,,,Y,8
25_1,School of Humanities and Arts,Medical Humanities,MDHM,378,1,26750,POLITICS OF REPRODUCTION,SEM,3,"Thomsen, Carly A.",20,3,3,0,0,0,0,0,G1,20,15,15,5,ENGL 378 001,26601,English and Creative Writing,Y,8
25_2,School of Humanities and Arts,Asian Studies,ASIA,378,1,13109,CROSS-CULTURAL ASIAN MUSIC,SEM,3,"Chen, Shih-Hui",14,5,5,0,0,0,0,0,A2,14,18,18,-4,MUSI 378 001,12955,Music,Y,9
25_2,School of Humanities and Arts,Art History,HART,379,1,14654,THE AESTHETICS OF REALISM,SEM,3,"Costello, Robert L.",30,13,13,0,0,0,0,0,1T,30,17,17,13,HART 579 001,14655,Art History,Y,9
22_1,School of Humanities and Arts,Art History,HART,380,1,25442,SURVEY OF AMER FILM & CULTURE,SEM,3,"Aranda, Jose F.",100,21,21,0,0,0,0,0,A7,100,105,105,-5,"ENGL 373 001, FILM 373 001","25347, 25466",English and Creative Writing,Y,2
22_1,School of Humanities and Arts,"Stdy of Women, Gender, & Sxlty",SWGS,380,1,22955,FEMINIST THEORY,LEC,3,"Lurie, Susan",20,2,2,0,0,0,0,0,I0,20,10,10,10,ENGL 382 001,22938,English and Creative Writing,Y,2
22_2,School of Humanities and Arts,Asian Studies,ASIA,380,1,14362,ASIAN AMERICAN HISTORY,SEM,3,"Lu, Xu",19,7,7,0,0,0,0,0,D7,19,8,8,11,HIST 380 001,14372,Asian Studies,Y,3
22_2,School of Humanities and Arts,History,HIST,380,1,14372,ASIAN AMERICAN HISTORY,SEM,3,"Lu, Xu",19,1,1,0,0,0,0,0,D7,19,8,8,11,ASIA 380 001,14362,Asian Studies,Y,3
23_2,School of Humanities and Arts,Asian Studies,ASIA,380,1,14362,ASIAN AMERICAN HISTORY,SEM,3,"Lu, Xu",25,14,14,0,0,0,0,0,D7,25,28,28,-3,HIST 380 001,14372,Asian Studies,Y,5
23_2,School of Humanities and Arts,Art History,HART,380,1,15494,SURVEY OF AMER FILM & CULTURE,SEM,3,"Wilson, Clinton E.",20,7,7,0,0,0,0,0,B4,25,25,25,0,"ENGL 373 001, FILM 373 001","15292, 15493",English and Creative Writing,Y,5
23_2,School of Humanities and Arts,History,HIST,380,1,14372,ASIAN AMERICAN HISTORY,SEM,3,"Lu, Xu",19,14,14,0,0,0,0,0,D7,25,28,28,-3,ASIA 380 001,14362,Asian Studies,Y,5
23_2,School of Humanities and Arts,"Stdy of Women, Gender, & Sxlty",SWGS,380,1,15525,FEMINIST THEORY,LEC,3,"Lurie, Susan",25,4,4,0,0,0,0,0,A6,25,13,13,12,ENGL 382 001,15522,English and Creative Writing,Y,5
24_2,School of Humanities and Arts,Asian Studies,ASIA,380,1,14362,ASIAN AMERICAN HISTORY,SEM,3,"Lu, Xu",25,16,16,0,0,0,0,0,D7,25,23,23,2,HIST 380 001,14372,Asian Studies,Y,7
24_2,School of Humanities and Arts,History,HIST,380,1,14372,ASIAN AMERICAN HISTORY,SEM,3,"Lu, Xu",25,7,7,0,0,0,0,0,D7,25,23,23,2,ASIA 380 001,14362,Asian Studies,Y,7
24_2,School of Humanities and Arts,"Stdy of Women, Gender, & Sxlty",SWGS,380,1,17328,FEMINIST THEORY,LEC,3,"Thomsen, Carly A.",20,3,3,0,0,0,0,0,E5,20,7,7,13,ENGL 382 001,17130,English and Creative Writing,Y,7
25_2,School of Humanities and Arts,English and Creative Writing,ENGL,380,1,14684,POSTCOLONIAL VISIONS,LEC,3,"Joseph, Betty",25,6,6,0,0,0,0,0,,,NA,6,19,,,,Y,9
25_2,School of Humanities and Arts,Art History,HART,380,1,14725,SURVEY OF AMER FILM & CULTURE,SEM,3,"Williamson, Clinton",35,3,3,0,0,0,0,0,D6,35,10,10,25,"ENGL 373 001, FILM 373 001","14681, 14724",English and Creative Writingand Creative Writing,Y,9
21_2,School of Humanities and Arts,Asian Studies,ASIA,381,1,14332,SOUTH ASIAN DIASPORAS,SEM,3,"Shehabuddin, Rahnuma",19,4,4,0,0,0,0,0,,,NA,4,15,,,,Y,1
21_2,School of Humanities and Arts,English and Creative Writing,ENGL,381,1,13714,CENTURY OF BLACK WOMEN WRITERS,LEC,3,"Castroman, Margarita M.",20,15,15,0,0,0,0,0,D4,20,16,16,4,SWGS 327 001,14099,English and Creative Writing,Y,1
21_2,School of Humanities and Arts,Philosophy,PHIL,381,1,14220,ANCIENT ETHICS,SEM,3,"Morrison, Donald R.",12,2,2,0,0,0,0,0,3J,20,4,4,16,PHIL 581 001,14292,Philosophy,Y,1
22_2,School of Humanities and Arts,History,HIST,381,1,14016,"GOD, TIME AND HISTORY",LEC,3,"Maas, Michael R.; Henze, Matthias",50,28,27,0,0,0,1,0,A2,50,36,36,14,RELI 385 001,14017,,Y,3
23_1,School of Humanities and Arts,English and Creative Writing,ENGL,381,1,23894,FILIPINA WRITERS,LEC,3,"Wood, Alden S.",20,10,10,0,0,0,0,0,A6,20,12,12,8,SWGS 327 001,24054,English and Creative Writing,Y,4
23_2,School of Humanities and Arts,Art History,HART,381,1,16034,COLLAGE AND ITS HISTORIES,SEM,3,"Bader, Graham P.",12,3,3,0,0,0,0,0,7F,12,4,4,8,HART 581 001,16036,Art History,N,5
21_2,School of Humanities and Arts,Asian Studies,ASIA,382,1,14333,RUTH BENEDICT AND JAPAN,SEM,3,"Ryang, Soon",19,8,8,0,0,0,0,0,,,NA,8,11,,,,Y,1
22_1,School of Humanities and Arts,English and Creative Writing,ENGL,382,1,22938,FEMINIST THEORY,LEC,3,"Lurie, Susan",20,8,8,0,0,0,0,0,I0,20,10,10,10,SWGS 380 001,22955,English and Creative Writing,Y,2
22_2,School of Humanities and Arts,"Modern Classic Lang, Lit, Cult",SPAN,382,1,14881,SOC JUSTICE THEATER OUTREACH,SEM,3,"Fernandez, Esther",19,15,15,0,0,0,0,0,,,NA,15,4,,,,Y,3
23_2,School of Humanities and Arts,English and Creative Writing,ENGL,382,1,15522,FEMINIST THEORY,LEC,3,"Lurie, Susan",25,9,8,0,1,0,0,0,A6,25,13,13,12,SWGS 380 001,15525,English and Creative Writing,Y,5
24_2,School of Humanities and Arts,English and Creative Writing,ENGL,382,1,17130,FEMINIST THEORY,LEC,3,"Thomsen, Carly A.",20,4,4,0,0,0,0,0,E5,20,7,7,13,SWGS 380 001,17328,English and Creative Writing,Y,7
25_1,School of Humanities and Arts,Philosophy,PHIL,382,1,26639,PLATO'S REPUBLIC,LEC,3,"Yunis, Harvey",25,2,2,0,0,0,0,0,D0,50,3,3,47,CLAS 304 001,26642,"Modern Classic Lang, Lit, Cult",Y,8
22_2,School of Humanities and Arts,Asian Studies,ASIA,383,1,14363,UNDERSTANDING NORTH KOREA,SEM,3,"Ryang, Soon",19,12,12,0,0,0,0,0,,,NA,12,7,,,,Y,3
22_2,School of Humanities and Arts,English and Creative Writing,ENGL,383,1,13988,GLOBAL FICTIONS,LEC,3,"Joseph, Betty",20,11,11,0,0,0,0,0,,,NA,11,9,,,,Y,3
23_1,School of Humanities and Arts,Art,FILM,383,1,24014,GLOBAL CINEMA,SEM,4,"Dove, Charles",20,17,17,0,0,0,0,0,F7,20,17,17,3,HART 383 001,24015,Art,Y,4
23_1,School of Humanities and Arts,Art,FOTO,383,1,24019,PHOTOGRAPHY BOOKMAKING,STU,3,"Chen, Angela",10,9,9,0,0,0,0,0,,,NA,9,1,,,,Y,4
23_1,School of Humanities and Arts,Religion,RELI,383,1,23840,THE DEAD SEA SCROLLS,SEM,3,"Henze, Matthias; Kim, Hwankyu",20,8,7,0,0,0,0,1,,,NA,8,12,,,,Y,4
23_2,School of Humanities and Arts,English and Creative Writing,ENGL,383,1,13988,GLOBAL FICTIONS,LEC,3,"Abdali, Zainab",20,15,14,0,0,0,1,0,,,NA,15,5,,,,Y,5
23_2,School of Humanities and Arts,Philosophy,PHIL,383,1,15796,MODERN PHILOSOPHY,SEM,3,"Heisenberg, Lars T.",20,10,10,0,0,0,0,0,5K,25,12,12,13,PHIL 583 001,15806,Philosophy,Y,5
24_1,School of Humanities and Arts,Art,FOTO,383,1,24019,PHOTOGRAPHY BOOKMAKING,STU,3,"Winningham, Geoffrey L.",10,10,10,0,0,0,0,0,,,NA,10,0,,,,Y,6
24_2,School of Humanities and Arts,Asian Studies,ASIA,383,1,16509,UNDERSTANDING NORTH KOREA,SEM,3,"Ryang, Soon",25,25,25,0,0,0,0,0,,,NA,25,0,,,,Y,7
25_1,School of Humanities and Arts,English and Creative Writing,ENGL,383,2,26778,GLOBAL FICTIONS,LEC,3,"Abdali, Zainab",20,7,7,0,0,0,0,0,,,NA,7,13,,,,N,8
25_1,School of Humanities and Arts,Art,FILM,383,1,26146,GLOBAL CINEMA,SEM,4,"Dove, Charles",19,14,14,0,0,0,0,0,F7,19,17,17,2,HART 383 001,26739,Art,Y,8
25_1,School of Humanities and Arts,Art History,HART,383,1,26739,GLOBAL CINEMA,SEM,4,"Dove, Charles",19,3,3,0,0,0,0,0,F7,19,17,17,2,FILM 383 001,26146,Art,Y,8
25_2,School of Humanities and Arts,Philosophy,PHIL,383,1,14469,MODERN PHILOSOPHY,SEM,3,"Heisenberg, Lars T.",30,28,28,0,0,0,0,0,,,NA,28,2,,,,N,9
22_1,School of Humanities and Arts,History,HIST,384,1,25148,MOD GIRL & ASIA IN THE WORLD,LEC,3,"Barlow, Tani",19,2,2,0,0,0,0,0,D8,19,10,10,9,"ASIA 328 001, SWGS 384 001","25499, 25500",History,Y,2
22_1,School of Humanities and Arts,Religion,RELI,384,2,22659,PILGRIMAGE AND CRUSADE,LEC,3,"Cook, David B.",25,17,17,0,0,0,0,0,,,NA,17,8,,,,Y,2
22_1,School of Humanities and Arts,"Stdy of Women, Gender, & Sxlty",SWGS,384,1,25500,MOD GIRL & ASIA IN THE WORLD,LEC,3,"Barlow, Tani",19,2,2,0,0,0,0,0,D8,19,10,10,9,"HIST 384 001, ASIA 328 001","25148, 25499",History,Y,2
23_1,School of Humanities and Arts,Art,ARTS,384,1,24013,TEXT AND IMAGE,SEM,3,"Sperandio, Christopher J.",12,10,10,0,0,0,0,0,,,NA,10,2,,,,Y,4
23_1,School of Humanities and Arts,Religion,RELI,384,2,21863,PILGRIMAGE AND CRUSADE,LEC,3,"Cook, David B.",25,24,24,0,0,0,0,0,,,NA,24,1,,,,Y,4
24_1,School of Humanities and Arts,Art,ARTS,384,1,24013,TEXT AND IMAGE,SEM,3,"Sperandio, Christopher J.",12,8,8,0,0,0,0,0,,,NA,8,4,,,,Y,6
24_1,School of Humanities and Arts,Religion,RELI,384,1,21863,PILGRIMAGE AND CRUSADE,LEC,3,"Cook, David B.",40,30,30,0,0,0,0,0,,,NA,30,10,,,,Y,6
24_1,School of Humanities and Arts,"Modern Classic Lang, Lit, Cult",SPAN,384,1,25217,LIT FROM THE SOUTHERN CONE,SEM,3,"Branigan, Claire",25,12,12,0,0,0,0,0,,,NA,12,13,,,,Y,6
24_2,School of Humanities and Arts,Art,ARTS,384,1,16728,TEXT AND IMAGE,SEM,3,"Sperandio, Christopher J.",8,7,7,0,0,0,0,0,,,NA,7,1,,,,Y,7
24_2,School of Humanities and Arts,History,HIST,384,1,16779,MOD GIRL & ASIA IN THE WORLD,LEC,3,"Barlow, Tani",30,2,2,0,0,0,0,0,I4,30,7,7,23,"ASIA 328 001, SWGS 384 001","16780, 16781",History,Y,7
25_1,School of Humanities and Arts,Art,ARTS,384,1,24013,TEXT AND IMAGE,SEM,3,"Sperandio, Christopher J.",12,9,9,0,0,0,0,0,,,NA,9,3,,,,Y,8
25_1,School of Humanities and Arts,Religion,RELI,384,1,21863,CRUSADES,LEC,3,"Cook, David B.",40,32,32,0,0,0,0,0,,,NA,32,8,,,,Y,8
25_2,School of Humanities and Arts,Art,ARTS,384,1,13672,TEXT AND IMAGE,SEM,3,"Sperandio, Christopher J.",15,5,5,0,0,0,0,0,,,NA,5,10,,,,Y,9
25_2,School of Humanities and Arts,History,HIST,384,1,13717,MOD GIRL & ASIA IN THE WORLD,LEC,3,"Barlow, Tani",25,5,4,1,0,0,0,0,I4,25,11,11,14,"ASIA 328 001, SWGS 384 001","13718, 13719",History,Y,9
25_2,School of Humanities and Arts,"Stdy of Women, Gender, & Sxlty",SWGS,384,1,13719,MOD GIRL & ASIA IN THE WORLD,LEC,3,"Barlow, Tani",25,1,1,0,0,0,0,0,I4,25,11,11,14,"HIST 384 001, ASIA 328 001","13717, 13718",History,Y,9
22_1,School of Humanities and Arts,"Modern Classic Lang, Lit, Cult",SPPO,385,1,22772,TRENDS IN HISPANIC CINEMA,LEC,3,"Gonzalez-Stephan, Beatriz M.",19,10,10,0,0,0,0,0,G1,19,11,11,8,SWGS 390 001,22773,"Modern Classic Lang, Lit, Cult",Y,2
22_2,School of Humanities and Arts,English and Creative Writing,ENGL,385,1,13989,FILMS OF ALFRED HITCHCOCK,LEC,3,"Snow, Edward A.",20,3,3,0,0,0,0,0,D1,20,14,14,6,FILM 385 001,14244,English and Creative Writing,Y,3
22_2,School of Humanities and Arts,Art,FILM,385,1,14244,FILMS OF ALFRED HITCHCOCK,LEC,3,"Snow, Edward A.",20,11,11,0,0,0,0,0,D1,20,14,14,6,ENGL 385 001,13989,English and Creative Writing,Y,3
22_2,School of Humanities and Arts,Art History,HART,385,1,14184,ARCH AND LIT ISLAMIC CULTURES,SEM,3,"Emami, Farshid",10,3,3,0,0,0,0,0,0Q,15,5,5,10,HART 587 001,14185,Art History,Y,3
22_2,School of Humanities and Arts,Religion,RELI,385,1,14017,"GOD, TIME AND HISTORY",LEC,3,"Maas, Michael R.; Henze, Matthias",50,8,8,0,0,0,0,0,A2,50,36,36,14,HIST 381 001,14016,,Y,3
23_1,School of Humanities and Arts,Art,FOTO,385,1,24184,PHOTOGRAPHY SEMINAR,SEM,3,"Hewitt, Leslie",10,8,8,0,0,0,0,0,,,NA,8,2,,,,Y,4
24_1,School of Humanities and Arts,Cntr Lang & Intercultural Comm,CLIC,385,1,26107,INDEPENDENT STUDY,IND,1 TO 3,"Elsherbiny, Hossam A.",1,1,1,0,0,0,0,0,,,NA,1,0,,,,N,6
24_1,School of Humanities and Arts,Art,FOTO,385,1,24184,PHOTOGRAPHY SEMINAR,SEM,3,"Hewitt, Leslie",10,10,10,0,0,0,0,0,,,NA,10,0,,,,Y,6
24_1,School of Humanities and Arts,"Stdy of Women, Gender, & Sxlty",SWGS,385,1,25357,SEXUAL DEBATES IN U.S.,SEM,3,"Riedel, Brian S.",26,10,10,0,0,0,0,0,,,NA,10,16,,,,Y,6
24_2,School of Humanities and Arts,Art,FOTO,385,1,16734,PHOTOGRAPHY SEMINAR,SEM,3,"Hewitt, Leslie",10,5,4,0,1,0,0,0,,,NA,5,5,,,,Y,7
23_1,School of Humanities and Arts,History,HIST,387,1,23916,U.S. IN THE WORLD: 1750-1900,LEC,3,"Shimizu, Sayuri G.",19,18,18,0,0,0,0,0,,,NA,18,1,,,,Y,4
23_2,School of Humanities and Arts,History,HIST,387,1,15315,U.S. IN THE WORLD: 1750-1900,LEC,3,"Shimizu, Sayuri G.",25,12,12,0,0,0,0,0,,,NA,12,13,,,,Y,5
24_1,School of Humanities and Arts,English and Creative Writing,ENGL,387,1,25100,INTRO TO CULTURAL STUDIES,SEM,3,"Wood, Alden S.",50,7,7,0,0,0,0,0,,,NA,7,43,,,,Y,6
24_2,School of Humanities and Arts,History,HIST,387,2,16782,U.S. IN THE WORLD: 1750-1900,LEC,3,"Shimizu, Sayuri G.",25,8,8,0,0,0,0,0,,,NA,8,17,,,,Y,7
25_2,School of Humanities and Arts,History,HIST,387,2,13720,U.S. IN THE WORLD: 1750-1900,LEC,3,"Shimizu, Sayuri G.",25,17,17,0,0,0,0,0,,,NA,17,8,,,,Y,9
21_2,School of Humanities and Arts,Art,ARTS,388,1,10243,CRIT STUDIES STUDIO PRACTICE,SEM,3,"Bernstein, Joshua",13,12,12,0,0,0,0,0,,,NA,12,1,,,,Y,1
22_2,School of Humanities and Arts,Art,ARTS,388,1,10228,CRIT STUDIES STUDIO PRACTICE,SEM,3,"Bernstein, Joshua",15,17,17,0,0,0,0,0,,,NA,17,-2,,,,Y,3
23_1,School of Humanities and Arts,Religion,RELI,388,1,24320,THE PSALMS,SEM,3,"Henze, Matthias",19,8,8,0,0,0,0,0,2R,19,8,8,11,RELI 612 001,24321,Religion,Y,4
23_2,School of Humanities and Arts,Art,ARTS,388,1,10228,CRIT STUDIES STUDIO PRACTICE,SEM,3,"Bernstein, Joshua; Hainley, Bruce",15,20,20,0,0,0,0,0,,,NA,20,-5,,,,Y,5
24_2,School of Humanities and Arts,Art,ARTS,388,1,10228,CRIT STUDIES STUDIO PRACTICE,SEM,3,"Hainley, Bruce; Mays, Devin T.",15,19,19,0,0,0,0,0,,,NA,19,-4,,,,Y,7
25_2,School of Humanities and Arts,Art,ARTS,388,1,10191,CRIT STUDIES STUDIO PRACTICE,SEM,3,"Hainley, Bruce; Mays, Devin T.",15,17,16,0,1,0,0,0,,,NA,17,-2,,,,Y,9
25_2,School of Humanities and Arts,History,HIST,388,1,14807,"POLITICS, LAW, & GLOBALIZATION",LEC,3,"Suarez-Potts, William",25,11,11,0,0,0,0,0,,,NA,11,14,,,,Y,9
25_2,School of Humanities and Arts,Religion,RELI,388,1,14610,THE PSALMS,SEM,3,"Henze, Matthias",40,30,30,0,0,0,0,0,4B,40,33,33,7,RELI 612 001,14612,Religion,N,9
22_1,School of Humanities and Arts,Art History,HART,389,1,24251,JUSTICE AND CINEMA,SEM,3,"Oukaderova, Lida",15,9,9,0,0,0,0,0,1X,15,9,9,6,HART 589 001,24294,Art History,Y,2
23_2,School of Humanities and Arts,Art History,HART,389,1,15254,JUSTICE AND CINEMA,SEM,3,"Oukaderova, Lida",15,13,13,0,0,0,0,0,3Y,15,14,14,1,HART 589 001,15255,Art History,N,5
25_1,School of Humanities and Arts,Art History,HART,389,1,26226,JUSTICE AND CINEMA,SEM,3,"Oukaderova, Lida",15,19,19,0,0,0,0,0,7L,15,19,19,-4,HART 589 001,26227,Art History,N,8
21_2,School of Humanities and Arts,History,HIST,390,1,14568,JOURNAL PUBLISHING WORKSHOP,SEM,2,"Spiro, Lisa M.",19,1,1,0,0,0,0,0,,,NA,1,18,,,,N,1
22_1,School of Humanities and Arts,"Stdy of Women, Gender, & Sxlty",SWGS,390,1,22773,TRENDS IN HISPANIC CINEMA,LEC,3,"Gonzalez-Stephan, Beatriz M.",19,1,1,0,0,0,0,0,G1,19,11,11,8,SPPO 385 001,22772,"Modern Classic Lang, Lit, Cult",Y,2
22_2,School of Humanities and Arts,English and Creative Writing,ENGL,390,1,14261,INTRODUCTION TO THEATRE,LEC,3,"Twardowski, James W.",24,7,7,0,0,0,0,0,D2,24,21,21,3,THEA 303 001,14260,Art,Y,3
22_2,School of Humanities and Arts,Art History,HART,390,1,14365,THINKING MODERN DRAWING,SEM,3,"Bader, Graham P.",12,9,9,0,0,0,0,0,3J,12,12,12,0,HART 591 001,14373,Art History,N,3
23_1,School of Humanities and Arts,History,HIST,390,1,23917,JOURNAL PUBLISHING WORKSHOP,SEM,3,"Barlow, Tani",10,8,8,0,0,0,0,0,,,NA,8,2,,,,Y,4
23_2,School of Humanities and Arts,English and Creative Writing,ENGL,390,1,14261,INTRODUCTION TO THEATRE,LEC,3,"Twardowski, James W.",24,7,7,0,0,0,0,0,D2,24,22,22,2,THEA 303 001,14260,Art,Y,5
24_1,School of Humanities and Arts,History,HIST,390,1,23917,JOURNAL PUBLISHING WORKSHOP,SEM,3,"Yarbrough, Fay A.",10,13,13,0,0,0,0,0,,,NA,13,-3,,,,Y,6
25_1,School of Humanities and Arts,History,HIST,390,1,23917,JOURNAL PUBLISHING WORKSHOP,SEM,3,"Barlow, Tani",15,14,14,0,0,0,0,0,,,NA,14,1,,,,Y,8
25_1,School of Humanities and Arts,"Modern Classic Lang, Lit, Cult",LALX,390,1,26130,TECH CULTURE & SOC IN LATIN AM,LEC,3,"Castro, Azucena",25,6,6,0,0,0,0,0,,,NA,6,19,,,,Y,8
25_2,School of Humanities and Arts,English and Creative Writing,ENGL,390,1,14711,INTRODUCTION TO THEATRE,LEC,3,"Kimbro, Robert W.",25,6,6,0,0,0,0,0,F0,25,20,20,5,THEA 303 001,14710,Theatre,Y,9
23_2,School of Humanities and Arts,History,HIST,391,1,15624,QUEER HISTORY,LEC,3,"Campos, Luis A.",30,5,5,0,0,0,0,0,,,NA,5,25,,,,Y,5
21_2,School of Humanities and Arts,English and Creative Writing,ENGL,392,1,14231,CONTEMPORARY POETRY,SEM,3,"Lurie, Susan",20,5,5,0,0,0,0,0,,,NA,5,15,,,,Y,1
22_1,School of Humanities and Arts,History,HIST,392,1,25149,PRE-MOD POLITICAL THOUGHT,SEM,3,"Pollnitz, Aysha E.",25,21,21,0,0,0,0,0,,,NA,21,4,,,,Y,2
23_1,School of Humanities and Arts,History,HIST,392,1,22968,PRE-MOD POLITICAL THOUGHT,SEM,3,"Pollnitz, Aysha E.",19,13,13,0,0,0,0,0,,,NA,13,6,,,,Y,4
25_1,School of Humanities and Arts,History,HIST,392,1,26405,PRE-MOD POLITICAL THOUGHT,SEM,3,"Pollnitz, Aysha E.",40,24,24,0,0,0,0,0,,,NA,24,16,,,,Y,8
23_1,School of Humanities and Arts,Religion,RELI,393,1,23842,MUTANTS AND MYSTICS,SEM,3,"Kripal, Jeffrey J.",15,8,8,0,0,0,0,0,0H,30,15,15,15,RELI 589 001,23843,Religion,Y,4
